Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
train	438482748677033984	senpatroberts	royblunt	2014-02-25	1	R	False	False	False	False	False	True	False	False
train	438741536575332353	repmikehonda	repmcgovern	2014-02-26	1	D	False	False	False	False	False	False	False	False
train	438759252077707265	royblunt	usreplong	2014-02-26	1	R	True	False	False	False	True	False	False	False
train	438802444030857216	tomrooney	senatorreid	2014-02-26	-1	R	False	True	True	False	False	False	False	False
train	440551893165953024	repbobgibbs	speakerboehner	2014-03-03	1	R	False	False	False	False	True	True	False	False
train	440865527343222784	petesessions	gopleader	2014-03-04	1	R	False	False	False	False	True	False	False	False
train	441254326301097984	repandybarr	repbera	2014-03-05	-1	R	False	False	False	False	False	False	False	False
train	441264554912137219	repandybarr	repbera	2014-03-05	-1	R	False	False	True	False	False	False	False	False
train	441279653295034368	repandybarr	repbera	2014-03-05	-1	R	False	False	False	False	True	False	False	False
train	441287248818884608	roslehtinen	repteddeutch	2014-03-05	-1	R	False	False	False	False	False	True	False	False
train	441584023501275136	repbarbaralee	corybooker	2014-03-06	1	D	True	False	False	False	False	False	False	False
train	441632287239577600	senatorkirk	senatordurbin	2014-03-06	-1	R	False	False	False	False	True	False	False	False
train	441682024789987328	chelliepingree	sengillibrand	2014-03-06	1	D	False	False	False	False	False	False	False	False
train	441682165924130816	repronkind	repmarkpocan	2014-03-06	1	D	False	False	False	False	False	False	False	False
train	442029160157167616	repjohnyarmuth	speakerboehner	2014-03-07	-1	D	False	True	True	False	False	False	False	False
train	442389772120506368	janschakowsky	repjohnlewis	2014-03-08	1	D	False	False	False	False	True	False	False	False
train	444172745073782784	tulsipress	repchrisgibson	2014-03-13	-1	D	False	False	False	False	True	True	False	False
train	421732019500892161	repannwagner	senatorreid	2014-01-10	-1	R	False	True	True	False	False	False	False	False
train	421688954916589568	mccaskilloffice	royblunt	2014-01-10	-1	D	False	False	False	False	False	True	False	False
train	421647312612753408	markwarner	repwolfpress	2014-01-10	-1	D	True	False	False	False	False	False	False	False
train	388400110226259968	steveworks4you	senatorreid	2013-10-10	-1	R	False	False	False	False	True	False	False	False
train	388787605631803392	senthadcochran	senatorwicker	2013-10-11	1	R	False	False	False	False	True	False	False	False
train	390229712426897408	tomlatham	senatorreid	2013-10-15	-1	R	False	False	True	False	True	False	False	False
train	390238185088761857	repgwenmoore	repcummings	2013-10-15	1	D	False	False	False	False	True	False	False	False
train	390553346760667136	marshablackburn	reptomprice	2013-10-16	1	R	True	False	False	False	False	False	False	False
train	390630771469201408	repbradwenstrup	peterwelch	2013-10-16	-1	R	False	False	False	False	False	True	False	False
train	392344163137507328	rephartzler	reproybalallard	2013-10-21	-1	R	False	False	False	False	False	False	False	False
train	393074012513128449	senjeffmerkley	ronwyden	2013-10-23	1	D	False	False	False	False	False	False	False	False
train	394452506430144512	tomlatham	sen_joemanchin	2013-10-27	-1	R	False	False	False	False	True	False	False	False
train	395226187292618752	repgwenmoore	repmarciafudge	2013-10-29	1	D	False	False	False	False	False	True	False	False
train	395538548725915648	conghuelskamp	waxmanclimate	2013-10-30	-1	R	False	True	True	False	False	False	False	False
train	395733033933746177	repjoegarcia	roslehtinen	2013-10-30	-1	D	False	False	False	False	False	True	False	False
train	396011182475059200	senatorkirk	senatorshaheen	2013-10-31	-1	R	False	False	False	False	True	False	False	False
train	396372898488651778	senjeffmerkley	pattymurray	2013-11-01	1	D	False	False	False	False	False	True	False	False
train	397271017183125504	jaredpolis	repmikemichaud	2013-11-04	1	D	False	False	False	False	False	True	False	False
train	397371493455130624	senjeffmerkley	sendeanheller	2013-11-04	-1	D	True	False	False	False	False	True	False	False
train	397386815440564224	repcartwright	sentoomey	2013-11-04	-1	D	False	False	False	False	True	False	False	False
train	388302896648843264	repbradwenstrup	repdougcollins	2013-10-10	1	R	False	False	False	False	True	False	False	False
train	397541312033206272	reppaultonko	speakerboehner	2013-11-04	-1	D	False	False	False	False	True	False	False	False
train	388103559079665664	repscottpeters	repdavidvaladao	2013-10-09	-1	D	False	False	False	False	False	False	False	False
train	387245641077768192	jerrymoran	markwarner	2013-10-07	-1	R	False	False	False	False	True	False	False	False
train	383278124881813505	sentoddyoung	replarrybucshon	2013-09-26	1	R	False	False	False	False	False	True	False	False
train	384388339455246336	repjasonsmith	senatorreid	2013-09-29	-1	R	False	False	True	False	False	False	False	False
train	384749025762627585	mccaskilloffice	speakerboehner	2013-09-30	-1	D	False	False	False	False	True	False	False	False
train	384760178844770304	repterrisewell	bachusal06	2013-09-30	-1	D	True	False	False	False	False	True	False	False
train	384764391628873728	repdankildee	speakerboehner	2013-09-30	-1	D	False	True	False	False	False	False	False	False
train	384773853106683904	repkevinbrady	senatorreid	2013-09-30	-1	R	False	True	True	False	False	False	False	False
train	384806643663241216	mccaskilloffice	nikiinthehouse	2013-09-30	1	D	False	True	False	False	False	False	False	False
train	385049958833201152	repmarktakano	repscottrigell	2013-10-01	-1	D	False	False	False	False	False	False	False	False
train	385151230298705920	senatorkirk	sen_joemanchin	2013-10-01	-1	R	False	False	False	False	True	False	False	False
train	385167080590299136	boblatta	gopleader	2013-10-01	1	R	False	False	False	False	True	False	False	False
train	385192170967552001	jahimes	repscottpeters	2013-10-01	1	D	False	False	False	False	False	False	False	False
train	385454485545308161	peterwelch	askgeorge	2013-10-02	1	D	False	False	False	False	True	False	False	False
train	385769843225788416	repstevechabot	senatorreid	2013-10-03	-1	R	False	True	False	False	False	False	False	False
train	385774016515940352	inhofepress	senatorreid	2013-10-03	-1	R	False	True	True	False	False	False	False	False
train	385797700953731072	repdonaldpayne	speakerboehner	2013-10-03	-1	D	False	False	True	False	False	False	False	False
train	385804255468089344	repfinchertn08	senatorreid	2013-10-03	-1	R	False	True	True	False	False	False	False	False
train	385896633021366272	reptomgraves	senatorreid	2013-10-03	-1	R	False	False	True	False	False	False	False	False
train	387670719108116481	senatorcardin	senatorboxer	2013-10-08	1	D	False	False	False	False	True	True	False	False
train	453971940022452224	senatorenzi	senjohnbarrasso	2014-04-09	1	R	False	False	False	False	True	False	False	False
train	397554923203620864	askgeorge	speakerboehner	2013-11-04	-1	D	False	True	True	False	False	False	False	False
train	398533064541749248	askgeorge	speakerboehner	2013-11-07	-1	D	False	True	False	False	False	False	False	False
train	410817755911168000	repwilson	mariodb	2013-12-11	-1	D	False	False	False	False	False	False	False	False
train	411189908443643904	gerryconnolly	darrellissa	2013-12-12	-1	D	False	False	False	False	True	False	False	False
train	411225376581382145	senatorbaldwin	senjeffmerkley	2013-12-12	1	D	False	False	False	False	True	False	False	False
train	411534166921347072	michaelcburgess	jackkingston	2013-12-13	1	R	False	True	True	False	False	False	False	False
train	414218678746763264	frankpallone	speakerboehner	2013-12-20	-1	D	False	False	False	False	False	False	False	False
train	416939093730152448	repterrisewell	bachusal06	2013-12-28	-1	D	True	False	False	False	False	True	False	False
train	417037811686985728	frankpallone	speakerboehner	2013-12-28	-1	D	False	True	True	False	False	False	False	False
train	418469470852505600	reppeterdefazio	repderekkilmer	2014-01-01	1	D	False	False	False	False	False	True	False	False
train	418840372388036608	chrismurphyct	jahimes	2014-01-02	1	D	False	False	False	False	False	True	False	False
train	420275674155200512	jimlangevin	senjackreed	2014-01-06	1	D	False	False	False	False	False	False	False	False
train	420613223893594112	peterroskam	leeterryne	2014-01-07	1	R	False	False	False	False	False	True	False	False
train	420946730017116160	repbeatty	repebj	2014-01-08	1	D	False	False	False	False	False	False	False	False
train	420983319111933952	repbradwenstrup	senatorreid	2014-01-08	-1	R	False	True	True	False	False	False	False	False
train	421048161474334720	sentoomey	senbobcasey	2014-01-08	-1	R	False	False	False	False	False	False	False	False
train	421055037364654081	repfitzpatrick	repcheri	2014-01-08	-1	R	False	False	False	False	False	False	False	False
train	421384936885452800	repdonaldpayne	speakerboehner	2014-01-09	-1	D	False	True	False	False	False	False	False	False
train	421397446871502849	sensherrodbrown	timkaine	2014-01-09	1	D	False	False	False	False	True	False	False	False
train	410509786443022336	senatorfischer	sen_joemanchin	2013-12-10	-1	R	False	False	False	False	False	True	False	False
train	398531449126543360	repadamschiff	speakerboehner	2013-11-07	-1	D	False	True	True	False	False	False	False	False
train	410496157966561280	senschumer	sengillibrand	2013-12-10	1	D	False	False	False	False	True	False	False	False
train	408644395781459969	repjuanvargas	repjoegarcia	2013-12-05	1	D	False	False	False	False	False	True	False	False
train	398535520562581504	replloyddoggett	speakerboehner	2013-11-07	-1	D	False	True	False	False	False	False	False	False
train	398538893642829824	repmaloney	speakerboehner	2013-11-07	-1	D	False	True	False	False	True	False	False	False
train	398571232741691392	repholding	howardcoble	2013-11-07	1	R	True	False	False	False	False	False	False	False
train	398573105586515968	repjimmcdermott	speakerboehner	2013-11-07	-1	D	False	False	False	False	True	False	False	False
train	400638964261859328	louiseslaughter	pattymurray	2013-11-13	1	D	False	True	False	False	False	False	False	False
train	400643078681530368	senschumer	grahamblog	2013-11-13	-1	D	False	False	False	False	True	False	False	False
train	402503406742302720	tulsipress	aaronschock	2013-11-18	-1	D	True	False	False	False	False	False	False	False
train	402556716727808000	repwilson	repjohnconyers	2013-11-18	1	D	False	False	False	False	True	False	False	False
train	402874786717515776	repscottpeters	repjohndelaney	2013-11-19	1	D	False	False	False	False	False	True	False	False
train	402926726365196289	senatormenendez	corybooker	2013-11-19	1	D	False	False	False	False	False	True	False	False
train	402930359916322818	ronwyden	johncornyn	2013-11-19	-1	D	False	False	False	False	False	False	False	False
train	403568809681752064	repfredupton	speakerboehner	2013-11-21	1	R	False	False	False	False	True	False	False	False
train	403589785509306368	repschneider	senatordurbin	2013-11-21	1	D	False	False	False	False	False	True	False	False
train	403627831172681728	sencorygardner	peterwelch	2013-11-21	-1	R	False	False	False	False	False	True	False	False
train	403926693921816576	repjohndelaney	reppittenger	2013-11-22	-1	D	True	False	False	False	False	True	False	False
train	405416108125339648	repcohen	gopleader	2013-11-26	-1	D	True	False	False	False	True	False	False	False
train	408614832947331072	jasoninthehouse	jaredpolis	2013-12-05	-1	R	False	False	False	False	True	False	False	False
train	410160776708497408	sen_joemanchin	senatorkirk	2013-12-09	-1	D	False	False	False	False	False	False	False	False
train	453978374739066880	senatorenzi	chuckgrassley	2014-04-09	1	R	False	False	False	False	True	False	False	False
train	454307499232206848	repveasey	joaquincastrotx	2014-04-10	-1	R	False	False	False	False	False	False	False	False
train	454312404181323776	sentoomey	sen_joemanchin	2014-04-10	-1	R	False	False	False	False	False	False	True	False
train	494543276327043072	repdonaldpayne	speakerboehner	2014-07-30	-1	D	False	True	True	False	False	False	False	False
train	494965205861150720	senatorheitkamp	repronkind	2014-07-31	1	D	True	False	False	False	False	True	False	False
train	494993997614436353	senatorcardin	senatorreid	2014-07-31	1	D	False	False	False	False	True	False	False	False
train	495201309235380224	steveworks4you	conghuelskamp	2014-08-01	1	R	True	False	False	False	False	True	False	False
train	495256100649050112	senatorkirk	senatorbarb	2014-08-01	-1	R	False	False	False	False	True	True	False	False
train	495292307160444928	kellyayotte	senstabenow	2014-08-01	-1	R	False	False	False	False	False	False	False	False
train	496359472760373248	repdonaldpayne	speakerboehner	2014-08-04	-1	D	False	True	True	False	False	False	False	False
train	497015015141306368	senjohnmccain	senbobcorker	2014-08-06	1	R	True	False	False	False	True	False	False	False
train	500000683249373184	senjohnmccain	jeffflake	2014-08-14	1	R	False	False	False	False	False	False	False	False
train	502132603332612096	senbobcasey	senatorreid	2014-08-20	1	D	False	False	False	False	True	False	False	False
train	502804394057142272	senatortimscott	corybooker	2014-08-22	-1	R	False	False	False	False	False	True	False	False
train	503919311409643520	stevescalise	susanwbrooks	2014-08-25	1	R	False	False	False	False	False	True	False	False
train	505121931381972992	brucebraley	daveloebsack	2014-08-28	1	D	False	False	False	False	False	True	False	False
train	505402753930506240	speakerboehner	replarrybucshon	2014-08-29	1	R	False	False	False	False	True	True	False	False
train	507513764816908290	senwhitehouse	senjackreed	2014-09-04	1	D	False	False	False	False	True	False	False	False
train	510068889624272897	repsamgraves	reprichardhanna	2014-09-11	1	R	False	False	False	False	True	False	False	False
train	510170996226420737	senjohnthune	ronwyden	2014-09-11	-1	R	False	False	False	False	False	False	False	False
train	492350045417930753	senatorbarb	senatorcardin	2014-07-24	1	D	False	False	False	False	False	False	False	False
train	510814212776820736	stevescalise	repannwagner	2014-09-13	1	R	True	False	False	False	False	True	False	False
train	492323163309883392	senatorisakson	pattymurray	2014-07-24	-1	R	False	False	False	False	False	True	False	False
train	491986693348548608	keithellison	janschakowsky	2014-07-23	1	D	False	False	False	False	True	False	False	False
train	489101287552983040	repgusbilirakis	repteddeutch	2014-07-15	-1	R	False	False	False	False	False	True	False	False
train	489202149168254976	reppaultonko	repgaramendi	2014-07-15	1	D	False	False	False	False	False	False	False	False
train	489500276060352512	repgracemeng	senatorcardin	2014-07-16	1	D	False	False	False	False	False	False	False	False
train	489535903682273280	senthadcochran	greggharper	2014-07-16	1	R	False	False	False	False	True	False	False	False
train	489536230116569088	repjeffduncan	senatorreid	2014-07-16	-1	R	False	True	True	False	False	False	False	False
train	489861026939437056	repmaloney	senschumer	2014-07-17	1	D	True	False	False	False	True	False	False	False
train	489891086954164224	stevescalise	senatorreid	2014-07-17	-1	R	False	True	True	False	False	False	False	False
train	490185935511097344	maziehirono	johncornyn	2014-07-18	-1	D	False	False	False	False	False	True	False	False
train	490303480821604353	senatorkirk	senatormenendez	2014-07-18	-1	R	False	False	False	False	True	False	False	False
train	490864250215100416	repshimkus	stevescalise	2014-07-20	1	R	False	False	False	False	True	False	False	False
train	490908371265290240	rephorsford	speakerboehner	2014-07-20	-1	D	False	True	True	False	False	False	False	False
train	491310415133933568	repkinzinger	tulsipress	2014-07-21	-1	R	False	False	False	False	False	True	False	False
train	491595249689841665	repmullin	inhofepress	2014-07-22	1	R	False	False	False	False	True	False	False	False
train	491657210779688960	speakerboehner	virginiafoxx	2014-07-22	1	R	True	False	False	False	False	True	False	False
train	491670477052841984	roslehtinen	reptimwalz	2014-07-22	-1	R	False	False	False	False	False	True	False	False
train	491683296775241728	rephultgren	repderekkilmer	2014-07-22	-1	R	True	False	False	False	False	True	False	False
train	491946532250603520	sentoomey	senbobcasey	2014-07-23	-1	R	False	False	False	False	False	True	False	False
train	492301478078337024	repwilson	rep_janicehahn	2014-07-24	1	D	False	False	False	False	True	False	False	False
train	489083173364826112	repmarkpocan	speakerboehner	2014-07-15	-1	D	False	True	True	False	False	False	False	False
train	510829533675945986	stevescalise	peterroskam	2014-09-13	1	R	False	False	False	False	False	True	False	False
train	512007101473099776	ronwyden	senlandrieu	2014-09-16	1	D	False	False	False	False	False	True	False	False
train	535422492471721984	repcleaver	gkbutterfield	2014-11-20	1	D	False	False	False	False	True	False	False	False
train	535475699554222080	repfredupton	stevescalise	2014-11-20	1	R	False	False	False	False	False	False	False	False
train	535786530196193280	steveworks4you	sentedcruz	2014-11-21	1	R	False	False	False	False	True	False	False	False
train	536580534617788416	jahimes	mikekellypa	2014-11-23	-1	D	False	False	False	False	False	False	False	False
train	539835353474297856	repguthrie	repcummings	2014-12-02	-1	R	True	False	False	False	False	True	False	False
train	539860584444211200	repdinatitus	senatorreid	2014-12-02	1	D	True	False	False	False	False	True	False	False
train	540239012167155712	repperlmutter	repstevestivers	2014-12-03	-1	D	False	False	False	False	False	False	False	False
train	542040913342910466	speakerboehner	jim_jordan	2014-12-08	1	R	False	False	False	False	True	False	False	False
train	542412930944221186	senatorcarper	mike_johanns	2014-12-09	-1	D	True	False	False	False	False	False	False	False
train	542716891954180097	stevescalise	austinscottga08	2014-12-10	1	R	False	False	False	False	False	True	False	False
train	542812981604913153	repjimrenacci	repmarciafudge	2014-12-10	-1	R	True	False	False	False	False	False	False	False
train	542827959909097472	roslehtinen	repteddeutch	2014-12-10	-1	R	False	False	False	False	False	False	False	False
train	542863946836111360	tulsipress	speakerboehner	2014-12-10	-1	D	False	True	False	False	False	False	False	False
train	543209278031814656	repdelbene	reprichardhanna	2014-12-11	-1	D	False	False	False	False	False	True	False	False
train	543446380342427649	reptimwalz	senblumenthal	2014-12-12	1	D	True	False	False	False	False	False	False	False
train	544961623472242689	senjohnthune	senjohnhoeven	2014-12-16	1	R	False	False	False	False	True	False	False	False
train	545268611909439489	txrandy14	reptomrice	2014-12-17	1	R	False	False	False	False	False	True	False	False
train	535217845274443776	senatordurbin	senbobcorker	2014-11-19	-1	D	False	False	False	False	False	False	False	False
train	510844121578504192	stevescalise	reprwilliams	2014-09-13	1	R	True	False	False	False	False	True	False	False
train	534884979885752321	reprickcrawford	conawaytx11	2014-11-18	1	R	True	False	False	False	False	True	False	False
train	533009948180246528	senjeffmerkley	senwarren	2014-11-13	1	D	True	False	False	False	False	True	False	False
train	512224500453101568	senatorsinema	chuckgrassley	2014-09-17	-1	D	False	False	False	False	False	True	False	False
train	512344175832870912	sen_joemanchin	sentoomey	2014-09-17	-1	D	False	False	False	False	False	True	False	False
train	512685067785629696	reppaultonko	speakerboehner	2014-09-18	-1	D	False	True	True	False	False	False	False	False
train	514052732014329856	senwarren	senwhitehouse	2014-09-22	1	D	False	False	False	False	True	False	False	False
train	516942015964397568	chrismurphyct	senblumenthal	2014-09-30	1	D	False	False	False	False	False	False	False	False
train	517676000180969472	repbarbaralee	rephankjohnson	2014-10-02	1	D	False	False	False	False	False	True	False	False
train	517776930838679552	senjohnmccain	grahamblog	2014-10-02	1	R	False	False	False	False	False	False	False	False
train	518065938072371201	repthompson	senfeinstein	2014-10-03	1	D	False	False	False	False	False	False	False	False
train	519130008254963712	repkevinbrady	ralphhallpress	2014-10-06	1	R	False	False	False	False	False	False	False	False
train	519562885949698048	repdankildee	speakerboehner	2014-10-07	-1	D	False	True	True	False	False	False	False	False
train	523140803288653824	repgosar	senjohnmccain	2014-10-17	1	R	False	False	False	False	False	True	False	False
train	524968114375913472	repmobrooks	robert_aderholt	2014-10-22	1	R	False	False	False	False	True	False	False	False
train	527558181690806272	repbeatty	sensherrodbrown	2014-10-29	1	D	False	False	False	False	True	False	False	False
train	527895410254577664	janschakowsky	speakerboehner	2014-10-30	-1	D	False	True	True	False	False	False	False	False
train	531185752185769984	stevescalise	speakerboehner	2014-11-08	1	R	False	False	False	False	True	False	False	False
train	531928801631301632	senstabenow	john_dingell	2014-11-10	1	D	False	False	False	False	True	False	False	False
train	532669260707794944	senatorkirk	senatormenendez	2014-11-12	-1	R	False	False	False	False	True	False	False	False
train	533360813822980096	martinheinrich	jeffflake	2014-11-14	-1	D	False	False	False	False	False	False	False	False
train	382965499044171776	keithrothfus	repdankildee	2013-09-25	-1	R	False	False	False	False	False	True	False	False
train	488749780747554816	repcuellar	johncornyn	2014-07-14	-1	D	False	False	False	False	True	False	False	False
train	488050197855891456	repdankildee	speakerboehner	2014-07-12	-1	D	False	False	False	False	True	False	False	False
train	464418008706727936	repadamsmith	pattymurray	2014-05-08	1	D	False	False	False	False	True	False	False	False
train	464445129315872768	senjackreed	speakerboehner	2014-05-08	-1	D	False	False	False	False	True	False	False	False
train	464464128007208960	jim_moran	repreneeellmers	2014-05-08	-1	D	False	False	False	False	False	True	False	False
train	464757854407491584	repteddeutch	repcheri	2014-05-09	1	D	False	False	False	False	True	False	False	False
train	465137690942242816	repkevinbrady	tgowdysc	2014-05-10	1	R	True	False	False	False	True	False	False	False
train	465949219233497089	senatorheitkamp	senatorboxer	2014-05-12	1	D	False	False	False	False	False	True	False	False
train	466282514395697152	pattymurray	senblumenthal	2014-05-13	1	D	False	False	False	False	True	False	False	False
train	466283483732934657	senschumer	senatorharkin	2014-05-13	1	D	False	False	False	False	True	False	False	False
train	466334551158308866	repkevinbrady	senatorreid	2014-05-13	-1	R	False	False	False	False	True	False	False	False
train	466661711249149952	senatorwicker	senthadcochran	2014-05-14	1	R	False	False	False	False	False	False	False	False
train	468772830973554688	senatorcarper	mikecrapo	2014-05-20	-1	D	False	False	False	False	False	True	False	False
train	468794393630363649	repguthrie	brucebraley	2014-05-20	-1	R	True	False	False	False	False	True	False	False
train	468794830534242304	repguthrie	gkbutterfield	2014-05-20	-1	R	True	False	False	False	False	True	False	False
train	468797417568366592	repguthrie	jefffortenberry	2014-05-20	1	R	True	False	False	False	False	True	False	False
train	468798326364979200	repguthrie	repchrisgibson	2014-05-20	1	R	True	False	False	False	False	True	False	False
train	468798866733932544	repguthrie	repbrianhiggins	2014-05-20	-1	R	False	False	False	False	False	True	False	False
train	468830992032350208	repmaloney	judgetedpoe	2014-05-20	-1	D	False	False	False	False	False	True	False	False
train	464401849341464576	mcconnellpress	senatorkirk	2014-05-08	1	R	False	False	False	False	True	True	False	False
train	468857307309551617	senwarren	repkclark	2014-05-20	1	D	True	False	False	False	False	True	False	False
train	464143444861280256	rephorsford	darrellissa	2014-05-07	-1	D	False	True	True	False	False	False	False	False
train	464047407571804162	repdankildee	speakerboehner	2014-05-07	-1	D	False	True	True	False	False	False	False	False
train	454640007962427392	txrandy14	repkevinbrady	2014-04-11	1	R	False	False	False	False	False	True	False	False
train	455700818835279872	patrickmchenry	howardcoble	2014-04-14	1	R	False	False	False	False	False	True	False	False
train	455728744255488000	chrismurphyct	senblumenthal	2014-04-14	1	D	False	False	False	False	True	False	False	False
train	458645369656971264	royblunt	johnboozman	2014-04-22	1	R	False	False	False	False	True	False	False	False
train	459008140726763520	repcicilline	speakerboehner	2014-04-23	-1	D	False	True	False	False	True	False	False	False
train	460891102443487232	repscottrigell	darrellissa	2014-04-28	1	R	True	False	False	False	False	True	False	False
train	461164635354595328	senrobportman	senwhitehouse	2014-04-29	-1	R	False	False	False	False	True	False	False	False
train	461171114082062336	repschrader	austinscottga08	2014-04-29	-1	D	False	False	False	False	True	False	False	False
train	461211661429665793	sencarllevin	senjohnmccain	2014-04-29	-1	D	False	False	False	False	True	False	False	False
train	461512502354784256	repreneeellmers	senatorreid	2014-04-30	-1	R	False	True	True	False	False	False	False	False
train	461558832721039360	repfredupton	repdianadegette	2014-04-30	-1	R	False	False	False	False	False	True	False	False
train	461863261466796032	senatorsinema	repcartwright	2014-05-01	1	D	False	False	False	False	False	True	False	False
train	462249719214137344	repcicilline	speakerboehner	2014-05-02	-1	D	False	False	False	False	False	False	False	False
train	462274235025866752	repsanfordsc	speakerboehner	2014-05-02	1	R	False	False	False	False	True	False	False	False
train	463405381549834242	stevescalise	tgowdysc	2014-05-05	1	R	True	False	False	False	True	False	False	False
train	463429064288927744	repdavideprice	repwalterjones	2014-05-05	-1	D	False	False	False	False	False	True	False	False
train	463742692422582272	timkaine	johncornyn	2014-05-06	-1	D	True	False	False	False	True	True	False	False
train	464053031034961920	repbeatty	repstevestivers	2014-05-07	-1	D	False	False	False	False	True	False	False	False
train	488652690340470784	repguthrie	repmiketurner	2014-07-14	1	R	False	False	False	False	False	True	False	False
train	468926662730846209	repguthrie	reppaultonko	2014-05-20	-1	R	False	False	False	False	False	False	False	False
train	469581938991562752	senatorcollins	senatorbarb	2014-05-22	-1	R	False	False	False	False	True	False	False	False
train	481560739233419264	louiseslaughter	rosadelauro	2014-06-24	1	D	False	False	False	False	False	False	False	False
train	482167150011228160	jeffflake	senatorreid	2014-06-26	-1	R	False	True	True	False	False	False	False	False
train	482180612443611136	reppaultonko	speakerboehner	2014-06-26	-1	D	False	False	False	False	True	False	False	False
train	482212384866852866	reproberthurt	repjimcooper	2014-06-26	-1	R	False	False	False	False	False	True	False	False
train	483237836296953856	repthompson	repgusbilirakis	2014-06-29	-1	D	False	False	False	False	True	False	False	False
train	483611456995610625	randyneugebauer	repannwagner	2014-06-30	1	R	False	False	False	False	True	False	False	False
train	483716879962615808	rephuizenga	speakerboehner	2014-06-30	1	R	False	False	False	False	False	False	False	False
train	483720207983476736	keithellison	speakerboehner	2014-06-30	-1	D	False	True	True	False	False	False	False	False
train	486170467301330944	replowenthal	repgaramendi	2014-07-07	1	D	False	False	False	False	True	True	False	False
train	486281515111038977	senjohnmccain	sencarllevin	2014-07-07	-1	R	False	False	False	False	False	False	False	False
train	486511626703892480	reprichmond	speakerboehner	2014-07-08	-1	D	False	False	True	False	False	False	False	False
train	486872020156956672	rephuizenga	senatorreid	2014-07-09	-1	R	False	True	False	False	True	False	False	False
train	486964628648628225	repsteveisrael	tomcoleok04	2014-07-09	-1	D	False	False	False	False	False	False	False	False
train	486998639928414208	pattymurray	markudall	2014-07-09	1	D	False	False	False	False	True	False	False	False
train	487219769452421120	senatorsinema	repmcclintock	2014-07-10	-1	D	False	False	False	False	False	True	False	False
train	487295968086196224	repkinzinger	repjimmcdermott	2014-07-10	-1	R	False	False	False	False	False	True	False	False
train	487659635206529024	tomcoleok04	repsteveisrael	2014-07-11	-1	R	False	False	False	False	False	True	False	False
train	481517196301303808	toddrokita	senatorreid	2014-06-24	-1	R	False	False	False	False	True	False	False	False
train	469493466272387072	senjohnthune	ronwyden	2014-05-22	-1	R	False	False	False	False	False	False	False	False
train	479734452089008129	mikecrapo	senatorrisch	2014-06-19	1	R	False	False	False	False	False	False	False	False
train	479698070348001280	steveworks4you	rep_southerland	2014-06-19	1	R	False	False	False	False	False	True	False	False
train	469845226274963456	congpalazzo	congressmandan	2014-05-23	1	R	False	False	False	False	True	True	False	False
train	471803115088257024	senatorkirk	senatordurbin	2014-05-28	-1	R	False	False	False	False	False	False	False	False
train	471809997119442944	roslehtinen	repteddeutch	2014-05-28	-1	R	False	False	False	False	True	True	False	False
train	472054080610009088	repguthrie	reppaultonko	2014-05-29	-1	R	False	False	False	False	False	False	False	False
train	472092747374297088	peterroskam	repwalorski	2014-05-29	1	R	False	False	False	False	True	False	False	False
train	473593749118156800	reptierney	senwarren	2014-06-02	1	D	False	False	False	False	False	False	False	False
train	473835546041913344	steveworks4you	repmarkmeadows	2014-06-03	1	R	True	False	False	False	False	True	False	False
train	474216907177213952	michelebachmann	senmikelee	2014-06-04	1	R	False	False	False	False	False	True	False	False
train	474268237518344192	repchrisstewart	senmikelee	2014-06-04	1	R	False	False	False	False	False	True	False	False
train	474603666776014848	markudall	ronwyden	2014-06-05	1	D	False	False	False	False	True	False	False	False
train	474605630687543296	senatorreid	sendeanheller	2014-06-05	-1	D	True	False	False	False	False	False	False	False
train	474634162478252033	senstabenow	sencarllevin	2014-06-05	1	D	False	False	False	False	True	False	False	False
train	476101432828260353	usrepricknolan	speakerboehner	2014-06-09	-1	D	False	False	False	False	True	False	False	False
train	476117661618020352	repjoecourtney	replancenj7	2014-06-09	-1	D	False	False	False	False	False	True	False	False
train	478987086947950592	senjohnmccain	jeffflake	2014-06-17	1	R	False	False	False	False	False	False	False	False
train	479004434005909505	sencarllevin	senorrinhatch	2014-06-17	-1	D	False	False	False	False	True	False	False	False
train	479311476294176769	steveworks4you	senatorreid	2014-06-18	-1	R	False	False	False	False	False	False	False	False
train	479716327914221570	senatortomudall	senbobcorker	2014-06-19	-1	D	False	False	False	False	False	False	False	False
train	1311752462974423040	repsires	repgregorymeeks	2020-10-01	1	D	True	False	False	False	True	False	False	False
train	382903249965031424	repdianeblack	sentedcruz	2013-09-25	1	R	True	False	False	False	False	True	False	False
train	382886671139631104	pattymurray	sentedcruz	2013-09-25	-1	D	False	True	False	False	False	False	False	False
train	1374440804916203532	gopleader	repmmm	2021-03-23	1	R	False	False	False	False	True	False	False	False
train	1374500273029144593	repnewhouse	repjimmypanetta	2021-03-23	-1	R	False	False	False	False	False	False	False	False
train	1375117427084771330	reppetestauber	repherrell	2021-03-25	1	R	True	False	False	False	True	True	False	False
train	1375509785236279299	bettymccollum04	sentinasmith	2021-03-26	1	D	True	False	False	False	False	True	False	False
train	1376567499240660992	repdavidrouzer	senthomtillis	2021-03-29	1	R	True	False	False	False	False	False	False	False
train	1376946340052209665	reptomrice	repandybarr	2021-03-30	1	R	False	False	False	False	False	True	False	False
